STATEFIPS,STATE,zipcode,agi_stub,N1,mars1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,VITA_EIC,RAL,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20800,A20800,n21020,a21020,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
50,VT,05343,5,30,0,20,0,0,60,0,0,0,0,0,0,0,0,3436,30,3436,20,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,647,3121,0,0,20,150,0,0,20,155,0,0,20,321,20,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2498,30,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,434,0,0,0,0,0,0,0,0,0,0,30,388,30,412,0,0,0,0,0,0,0,0
50,VT,05343,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05345,1,290,210,50,30,130,360,70,0,0,0,0,0,40,80,3564,290,3683,220,2640,50,34,40,65,40,37,0,0,60,333,40,-7,50,327,30,257,0,0,0,0,0,20,106,60,119,0,0,0,0,20,58,0,0,0,0,0,0,0,0,30,355,398,30,183,0,0,20,10,20,66,0,0,30,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,793,120,82,0,0,0,0,20,6,0,0,0,0,0,0,0,0,0,0,0,0,40,64,20,77,20,60,0,0,250,468,90,164,70,142,30,37,0,0,20,24,110,77,150,146,0,0,0,0,40,35,220,358
50,VT,05345,2,220,120,50,60,90,390,110,0,0,0,0,0,40,50,7953,220,8084,200,6484,50,18,30,116,30,71,0,0,50,557,30,39,0,0,30,317,0,30,149,50,222,0,0,70,131,30,7,0,0,0,0,0,0,60,45,0,0,0,0,50,682,1779,0,0,50,59,0,0,40,160,0,0,50,254,50,287,0,0,0,0,0,0,0,0,40,37,0,0,0,0,210,4296,210,541,0,0,40,41,80,59,0,0,0,0,0,0,50,9,40,41,0,0,40,89,40,130,50,179,30,21,210,884,40,75,30,60,30,35,30,31,0,0,190,482,200,579,0,0,0,0,50,99,160,391
50,VT,05345,3,130,40,70,0,60,290,80,0,0,0,0,0,20,60,7995,130,8122,100,5511,50,13,40,207,40,164,60,41,30,405,30,139,30,478,30,677,0,0,0,40,561,0,0,40,127,0,0,0,0,0,0,30,196,0,0,0,0,0,0,60,928,3509,30,164,50,109,0,0,50,228,0,0,60,354,40,270,0,0,0,0,0,0,0,0,40,94,40,172,0,0,130,5108,130,685,0,0,0,0,60,78,40,5,30,15,40,40,0,0,40,56,0,0,20,81,0,0,0,0,0,0,130,876,0,0,0,0,0,0,0,0,0,0,120,608,120,698,0,0,0,0,40,105,80,257
50,VT,05345,4,90,30,70,0,60,210,50,0,0,0,0,0,0,40,7549,90,7807,80,4733,40,40,30,126,30,91,0,0,20,469,30,247,30,547,30,588,0,0,0,30,630,30,1159,40,258,0,0,0,0,20,122,0,0,20,30,0,0,0,0,40,619,3141,0,0,30,105,0,0,40,177,0,0,40,290,30,185,0,0,0,0,0,0,0,0,30,45,0,0,0,0,90,5409,90,745,0,0,0,0,50,77,0,0,0,0,0,0,0,0,40,60,0,0,20,85,0,0,0,0,0,0,90,839,0,0,0,0,0,0,0,0,0,0,90,668,90,760,0,0,0,0,30,115,60,158
50,VT,05345,5,120,0,100,0,80,290,70,0,0,0,0,0,0,50,18604,120,18984,100,10777,70,59,60,606,50,473,30,23,30,1270,50,1154,30,649,40,1300,0,0,0,40,807,0,0,50,380,0,0,0,0,0,0,0,0,30,35,0,0,0,0,100,2356,14980,0,0,90,699,0,0,90,542,0,0,100,1339,70,461,0,0,0,0,0,0,0,0,80,242,20,116,0,0,120,14753,120,2388,0,0,0,0,50,48,30,5,0,0,0,0,0,0,0,0,0,0,20,188,0,0,0,0,0,0,120,2469,0,0,0,0,0,0,0,0,0,0,120,2338,120,2553,0,0,0,0,50,358,60,242
50,VT,05345,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05346,1,800,600,110,70,320,930,150,60,30,30,0,0,90,270,8980,800,9366,540,5930,210,140,170,423,150,283,0,0,190,1214,130,121,80,461,120,812,0,30,84,40,72,0,0,220,386,20,5,0,0,40,112,0,0,50,43,30,76,0,0,60,981,916,50,302,30,26,30,8,60,204,0,0,60,240,30,179,0,0,0,0,0,0,0,0,50,96,20,84,0,0,340,1921,320,198,0,0,0,0,80,21,0,0,0,0,0,0,30,6,0,0,0,0,160,203,50,183,50,174,0,0,650,1151,220,343,160,289,80,84,20,19,30,16,280,176,400,391,0,0,0,0,110,103,570,823
50,VT,05346,2,600,350,140,80,260,990,250,0,0,0,0,0,80,160,21912,600,22632,500,16380,170,152,140,641,140,434,60,29,130,1765,110,440,60,585,100,1368,30,20,102,100,659,30,235,210,720,0,0,0,0,40,121,60,259,90,102,0,0,0,0,120,1759,4611,50,440,100,139,20,11,100,435,0,0,120,584,70,364,0,0,20,0,0,0,0,0,70,154,40,154,0,0,580,12117,570,1490,0,0,70,52,210,158,60,4,40,21,50,36,70,17,100,90,0,0,100,302,70,291,80,324,50,24,570,2541,90,194,70,140,80,102,30,26,30,41,490,1333,530,1670,0,0,0,0,120,206,460,1040
50,VT,05346,3,320,120,170,40,160,670,180,0,0,0,0,0,40,120,19816,320,20308,270,14014,160,169,110,770,100,602,60,40,80,1161,110,466,60,586,70,1294,0,30,146,90,1240,30,227,150,492,30,8,0,0,30,125,20,116,60,60,0,0,20,107,130,2142,7788,40,427,120,349,0,0,110,504,40,8,130,871,80,410,0,0,0,0,40,44,0,0,100,205,30,189,0,0,320,12864,310,1718,0,0,40,78,140,188,40,4,0,0,30,36,20,4,80,120,50,31,60,202,30,99,30,115,0,0,310,2137,0,0,0,0,0,0,0,0,0,0,290,1530,300,1740,0,0,0,0,90,218,220,569
50,VT,05346,4,190,30,150,0,100,480,130,0,0,0,0,0,30,70,16631,190,17281,160,11361,110,119,90,644,80,527,50,41,60,1349,80,621,40,688,40,876,0,0,0,50,927,20,480,110,650,20,6,0,0,20,151,40,217,30,44,0,0,0,0,90,1875,7641,30,354,90,303,0,0,90,516,0,0,90,830,60,397,0,0,0,0,0,0,0,0,70,134,30,122,0,0,190,11502,190,1553,0,0,0,0,110,140,40,4,30,20,0,0,0,0,60,95,0,0,50,239,0,0,20,65,0,0,190,1902,0,0,0,0,0,0,30,32,0,0,190,1412,190,1661,0,0,0,0,60,189,120,380
50,VT,05346,5,260,60,200,0,180,580,120,0,0,0,0,0,0,110,34188,260,35257,200,20737,180,580,140,2177,130,1909,130,180,80,2389,120,2127,80,1869,80,2327,0,0,0,80,1986,40,1129,140,1069,30,8,30,432,40,345,0,0,40,57,0,0,0,0,180,4768,25142,30,245,180,1280,0,0,170,1237,20,7,180,2542,120,741,0,0,0,0,0,0,0,0,150,781,70,1104,0,0,260,26109,260,4229,0,0,0,0,130,151,80,14,0,0,20,32,0,0,30,31,20,20,80,381,0,0,0,0,0,0,260,5025,0,0,0,0,0,0,0,0,0,0,250,4077,250,4478,0,0,0,0,80,433,170,951
50,VT,05346,6,60,0,50,0,50,140,30,0,0,0,0,0,0,30,35342,60,35805,50,13091,60,763,50,3326,40,2835,0,0,20,780,50,6312,0,0,0,0,0,0,0,0,0,30,7085,30,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5411,33303,0,0,60,2795,0,0,60,714,0,0,60,3528,40,299,0,0,0,0,0,0,0,0,60,1285,0,0,0,0,60,29557,60,7963,50,505,0,0,30,234,30,200,0,0,0,0,0,0,0,0,0,0,20,161,0,0,0,0,0,0,60,7777,0,0,0,0,0,0,0,0,0,0,60,7337,60,7925,30,52,40,372,30,954,0,0
50,VT,05350,1,130,90,30,30,60,170,30,0,0,0,0,0,0,50,1446,130,1539,80,984,30,12,30,26,30,22,0,0,30,204,30,68,20,219,30,173,0,30,153,0,0,0,0,50,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,291,776,0,0,0,0,0,0,20,92,0,0,20,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,273,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,31,20,62,30,73,0,0,110,225,60,102,40,77,30,35,0,0,0,0,40,28,60,61,0,0,0,0,0,0,90,164
50,VT,05350,2,90,40,30,0,40,160,40,0,0,0,0,0,40,40,3218,90,3218,70,2387,30,10,0,0,0,0,0,0,30,403,0,0,0,0,30,387,0,0,0,40,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0,0,0,0,90,1738,80,211,0,0,0,0,40,23,0,0,0,0,0,0,0,0,0,0,0,0,20,66,0,0,0,0,0,0,90,366,0,0,0,0,0,0,0,0,0,0,80,190,80,231,0,0,0,0,50,72,70,163
50,VT,05350,3,60,40,30,0,30,130,60,0,0,0,0,0,0,0,3649,60,3738,60,2913,30,8,0,0,0,0,30,20,0,0,0,0,20,634,0,0,0,0,0,0,0,0,0,30,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,557,2419,0,0,50,111,0,0,30,133,0,0,30,228,40,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2420,60,349,0,0,0,0,20,36,0,0,0,0,0,0,0,0,40,52,0,0,0,0,0,0,0,0,0,0,60,429,0,0,0,0,0,0,0,0,0,0,50,313,60,334,0,0,0,0,0,0,40,125
50,VT,05350,4,30,0,30,0,20,80,0,0,0,0,0,0,0,30,2898,30,2898,30,1994,0,0,20,69,20,56,0,0,0,0,20,133,0,0,20,596,0,0,0,20,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,117,0,0,0,0,30,2053,30,291,0,0,0,0,30,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,309,0,0,0,0,0,0,0,0,0,0,30,275,30,310,0,0,0,0,20,98,20,55
50,VT,05350,5,40,0,40,0,30,100,30,0,0,0,0,0,0,0,5995,40,5995,30,4570,30,22,0,0,0,0,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,672,4200,0,0,30,211,0,0,30,132,0,0,30,345,20,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4755,40,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,867,0,0,0,0,0,0,0,0,0,0,40,796,40,804,0,0,0,0,0,0,30,150
50,VT,05350,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05352,1,140,110,30,0,90,160,20,0,0,0,0,0,0,50,1537,140,1564,100,1079,30,13,40,41,30,30,0,0,30,178,20,1,30,300,50,434,0,0,0,30,109,0,0,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,316,592,20,138,0,0,0,0,0,0,0,0,20,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,354,70,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,171,40,58,30,49,0,0,0,0,0,0,60,33,80,44,0,0,0,0,20,12,110,130
50,VT,05352,2,90,50,30,30,50,150,30,0,0,0,0,0,40,30,3292,90,3331,80,2565,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,180,0,0,0,0,30,39,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,1796,90,219,0,0,0,0,40,25,0,0,0,0,0,0,30,7,30,36,0,0,50,60,0,0,0,0,0,0,90,389,0,0,0,0,0,0,0,0,0,0,80,195,80,219,0,0,0,0,0,0,80,181
50,VT,05352,3,60,40,40,0,40,130,40,0,0,0,0,0,0,40,3663,60,3859,50,2650,30,10,30,54,20,39,40,21,20,302,20,32,20,375,30,587,0,0,0,30,453,30,415,40,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,655,3115,0,0,50,161,0,0,60,214,0,0,40,324,50,251,0,0,0,0,0,0,0,0,40,54,20,132,0,0,60,2355,60,319,0,0,0,0,50,67,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,423,0,0,0,0,0,0,0,0,0,0,60,281,60,321,0,0,0,0,20,56,50,121
50,VT,05352,4,40,0,30,0,30,100,20,0,0,0,0,0,0,0,3692,40,3692,40,2784,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2714,40,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,29,0,0,0,0,0,0,0,0,0,0,40,456,0,0,0,0,0,0,0,0,0,0,40,366,40,394,0,0,0,0,0,0,30,111
50,VT,05352,5,80,0,70,0,60,210,60,0,0,0,0,0,0,30,12476,80,12690,80,8812,60,82,40,200,40,144,50,30,20,467,30,133,20,243,30,809,0,0,0,20,386,0,0,40,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1649,10769,0,0,70,615,0,0,70,342,0,0,70,964,60,333,0,0,0,0,0,0,0,0,50,118,0,0,0,0,80,9799,80,1853,0,0,0,0,30,29,0,0,0,0,0,0,0,0,0,0,0,0,20,55,0,0,0,0,0,0,80,2040,0,0,0,0,0,0,0,0,0,0,80,1824,80,1899,0,0,0,0,20,138,50,215
50,VT,05352,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05353,1,210,150,30,20,80,250,50,0,0,0,0,0,20,60,2365,210,2433,140,1487,40,16,0,0,0,0,0,0,40,392,0,0,0,0,30,240,0,20,102,0,0,20,118,50,68,0,0,0,0,0,0,0,0,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,477,90,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,64,20,86,20,87,0,0,180,314,70,117,70,131,30,28,0,0,20,7,80,51,100,117,0,0,0,0,30,30,150,224
50,VT,05353,2,160,90,40,20,80,260,60,0,0,0,0,0,40,50,5551,160,5656,130,4004,50,35,50,132,50,56,0,0,30,364,50,42,40,242,40,678,0,0,0,40,225,0,0,50,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,544,1231,0,0,30,44,0,0,40,133,0,0,40,185,30,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2951,150,361,0,0,30,31,80,42,0,0,0,0,0,0,30,8,30,23,0,0,40,144,30,88,30,120,0,0,150,600,30,71,0,0,20,35,0,0,0,0,130,324,140,408,0,0,0,0,30,70,120,257
50,VT,05353,3,80,40,50,0,50,190,50,0,0,0,0,0,0,30,5238,80,5381,70,3770,40,14,40,345,40,203,50,25,20,414,40,300,0,0,0,0,0,0,0,30,555,0,0,30,143,0,0,0,0,0,0,0,0,20,30,0,0,0,0,30,461,1587,40,257,20,51,0,0,20,87,0,0,30,167,30,188,0,0,0,0,0,0,0,0,40,95,30,197,0,0,80,3399,80,456,0,0,0,0,40,45,40,8,0,0,0,0,0,0,20,33,0,0,0,0,0,0,0,0,0,0,80,578,0,0,0,0,0,0,0,0,0,0,70,411,80,484,0,0,0,0,50,103,50,132
50,VT,05353,4,60,0,50,0,40,150,40,0,0,0,0,0,0,30,4908,60,5009,50,3242,20,14,0,0,0,0,0,0,30,713,0,0,20,288,30,1221,0,0,0,0,0,20,810,20,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,590,2408,0,0,30,95,0,0,30,168,0,0,30,265,0,0,0,0,0,0,0,0,0,0,20,62,0,0,0,0,60,3355,60,467,0,0,0,0,30,40,0,0,0,0,0,0,0,0,20,42,0,0,20,80,0,0,0,0,0,0,60,565,0,0,0,0,0,0,0,0,0,0,60,428,60,494,0,0,0,0,0,0,40,118
50,VT,05353,5,60,0,50,0,40,140,30,0,0,0,0,0,0,30,10015,60,10120,50,5442,40,43,30,469,30,274,20,19,0,0,20,249,0,0,0,0,0,0,0,20,519,0,0,20,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1523,8259,0,0,40,376,0,0,40,326,0,0,50,843,30,205,0,0,0,0,0,0,0,0,40,162,0,0,0,0,60,7756,60,1518,0,0,0,0,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1676,0,0,0,0,0,0,0,0,0,0,60,1470,60,1560,0,0,0,0,30,103,20,97
50,VT,05353,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05354,1,350,260,50,30,140,380,70,0,0,0,0,0,40,110,4062,350,4122,260,2913,80,28,50,67,40,34,0,0,50,235,30,-1,50,271,70,439,0,0,0,30,53,0,0,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,384,353,30,246,0,0,20,12,20,84,0,0,30,102,20,104,0,0,0,0,0,0,0,0,0,0,20,77,0,0,150,882,150,90,0,0,0,0,30,7,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,310,564,70,170,60,149,40,40,0,0,0,0,140,83,170,131,0,0,0,0,20,10,300,448
50,VT,05354,2,260,140,70,40,110,470,140,0,0,0,0,0,40,60,9619,260,9762,230,7911,60,39,30,97,30,67,30,13,40,405,20,55,30,299,30,522,0,40,151,50,346,0,0,60,143,0,0,0,0,0,0,0,0,40,40,0,0,0,0,50,663,1837,0,0,50,67,0,0,40,143,0,0,50,210,40,206,0,0,0,0,0,0,0,0,40,70,0,0,0,0,260,5139,260,628,0,0,20,31,110,84,0,0,30,12,0,0,60,13,60,58,0,0,30,65,30,76,40,108,30,19,260,1198,60,128,50,104,40,62,0,0,0,0,220,544,230,624,0,0,0,0,30,54,230,622
50,VT,05354,3,170,70,80,20,80,340,90,0,0,0,0,0,20,50,10677,170,10860,150,8453,60,22,30,88,30,62,50,34,40,963,20,27,40,672,30,747,0,0,0,40,547,0,0,60,183,0,0,0,0,30,176,40,169,40,43,0,0,0,0,80,1326,4996,30,224,70,184,0,0,80,299,30,19,80,500,70,352,0,0,0,0,40,57,0,0,40,93,0,0,0,0,170,7084,170,1013,0,0,0,0,60,82,30,0,0,0,0,0,0,0,40,64,30,8,40,168,0,0,0,0,0,0,170,1307,0,0,0,0,0,0,0,0,0,0,170,931,170,1015,0,0,0,0,30,127,140,415
50,VT,05354,4,120,40,90,0,80,300,80,0,0,0,0,0,20,40,10417,120,10599,110,7657,50,16,30,67,30,27,40,24,0,0,20,24,0,0,30,961,0,20,186,30,573,0,0,40,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1171,5606,0,0,60,218,0,0,60,272,0,0,70,506,60,389,0,0,0,0,0,0,0,0,40,156,30,176,0,0,120,7347,120,1080,0,0,0,0,50,77,0,0,20,14,50,60,0,0,30,50,0,0,0,0,0,0,0,0,0,0,120,1286,0,0,0,0,0,0,50,45,0,0,120,1003,120,1111,0,0,0,0,30,111,90,267
50,VT,05354,5,140,0,140,0,80,380,130,0,0,0,0,0,0,60,18664,140,19111,130,13945,100,43,50,75,40,55,70,82,30,1746,50,293,30,595,50,1640,0,0,0,40,948,40,921,80,447,0,0,0,0,0,0,0,0,20,22,0,0,0,0,120,2638,16069,0,0,110,709,0,0,110,572,0,0,120,1298,120,763,0,0,0,0,0,0,0,0,120,444,0,0,0,0,140,14185,140,2455,0,0,0,0,70,89,0,0,0,0,0,0,0,0,30,40,0,0,30,180,0,0,0,0,0,0,140,2775,0,0,0,0,0,0,0,0,0,0,140,2368,140,2491,0,0,0,0,50,277,110,489
50,VT,05354,6,20,0,0,0,0,70,30,0,0,0,0,0,0,0,7158,20,7158,20,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,891,7158,0,0,20,468,0,0,20,137,0,0,20,608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6032,20,1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1640,0,0,0,0,0,0,0,0,0,0,20,1511,20,1627,0,0,0,0,0,0,0,0
50,VT,05355,1,90,60,20,0,50,130,40,0,0,0,0,0,0,50,1065,90,1085,60,741,40,23,20,13,0,0,0,0,40,306,0,0,0,0,30,287,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,226,30,24,0,0,0,0,20,12,0,0,0,0,0,0,0,0,0,0,0,0,40,80,0,0,0,0,0,0,80,137,30,69,0,0,0,0,0,0,0,0,30,22,40,60,0,0,0,0,0,0,70,100
50,VT,05355,2,60,50,30,0,30,90,0,0,0,0,0,0,0,0,2054,60,2159,50,1523,0,0,0,0,30,33,0,0,0,0,30,52,30,338,0,0,0,20,74,0,0,0,0,30,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,151,0,0,0,0,0,0,0,0,30,39,0,0,0,0,60,1148,60,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,38,0,0,0,0,0,0,0,0,0,0,50,217,0,0,0,0,0,0,0,0,0,0,50,130,50,165,0,0,0,0,40,66,40,74
50,VT,05355,3,30,0,0,0,0,70,30,0,0,0,0,0,0,30,1650,30,1650,20,1233,20,7,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,774,3176,0,0,30,129,0,0,40,172,0,0,40,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,996,30,133,0,0,0,0,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,164,0,0,0,0,0,0,0,0,0,0,30,106,30,113,0,0,0,0,0,0,40,145
50,VT,05355,4,30,0,30,0,20,90,20,0,0,0,0,0,0,0,3684,30,3684,30,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2664,30,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,536,0,0,0,0,0,0,0,0,0,0,30,455,30,492,0,0,0,0,0,0,0,0
50,VT,05355,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,VT,05355,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
