STATION,DATE,TAVG,TMIN,TMAX,AWND,WSF2,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014765,2008-03-05,,38,61,16.11,38.0,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-03-06,,29,47,6.71,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-03-07,,28,52,6.71,16.1,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-03-08,,40,62,13.87,36.9,1.0,1.0,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-03-09,,29,47,18.57,36.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-03-10,,24,41,9.62,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-03-11,,27,45,7.16,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-03-12,,32,47,9.62,31.1,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,1.0,,,,,
USW00014765,2008-03-13,,30,41,8.5,17.9,,,,,,,,,,,,,,,1.0,,1.0,,,
USW00014765,2008-03-14,,32,53,4.47,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-03-15,,36,42,13.42,23.9,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,
USW00014765,2008-03-16,,36,46,9.62,23.9,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-03-17,,30,47,14.54,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-03-18,,27,44,6.49,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-03-19,,35,49,8.5,17.9,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,
USW00014765,2008-03-20,,35,56,15.88,29.1,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-03-21,,31,42,20.8,32.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-03-22,,29,49,10.74,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-03-23,,28,47,7.38,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-03-24,,24,50,4.7,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-03-25,,30,42,12.3,21.0,,,,,1.0,,,,,,,,,,,,,,,
USW00014765,2008-03-26,,35,60,12.97,29.1,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-03-27,,30,51,5.59,15.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-03-28,,34,43,9.4,17.0,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-03-29,,29,43,12.97,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-03-30,,24,46,6.71,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-03-31,,25,54,10.51,21.0,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-04-01,,53,60,19.01,34.9,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-04-02,,34,57,16.33,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-03,,30,52,9.84,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-04,,37,49,6.26,19.9,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-04-05,,44,55,6.04,17.0,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-04-06,,39,44,14.54,23.9,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-04-07,,37,49,15.21,23.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-04-08,,34,58,9.4,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-09,,33,51,6.49,15.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,,
USW00014765,2008-04-10,,46,74,8.95,21.0,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-04-11,,43,53,6.04,15.0,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-04-12,,47,72,8.95,21.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,,,,,
USW00014765,2008-04-13,,39,55,10.07,19.9,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-04-14,,35,55,8.05,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-15,,37,60,8.05,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-16,,32,64,6.04,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-17,,34,71,7.83,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-18,,43,78,5.82,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-19,,46,75,4.92,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-20,,43,66,7.61,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-21,,45,68,6.93,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-22,,43,69,6.04,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-23,,44,82,8.72,19.9,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-24,,56,76,10.74,23.9,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-04-25,,45,69,7.83,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-04-26,,43,63,8.05,16.1,,,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-04-27,,44,52,3.58,8.9,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-04-28,,45,58,10.07,19.9,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-04-29,,43,59,9.17,23.9,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-04-30,,38,56,9.17,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-01,,34,60,7.38,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-02,,47,51,6.71,13.0,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-05-03,,45,48,7.83,15.0,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-05-04,,45,59,7.61,16.1,1.0,,,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-05-05,,40,67,6.49,16.1,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,
USW00014765,2008-05-06,,43,74,5.37,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-07,,56,74,9.84,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-08,,55,75,9.4,17.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-05-09,,47,59,10.51,21.9,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-05-10,,45,67,12.75,21.9,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-05-11,,41,65,8.28,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-12,,45,50,17.67,29.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-13,,47,68,15.88,36.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-14,,42,73,6.26,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-15,,48,65,3.8,13.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-05-16,,48,60,7.83,17.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-05-17,,49,75,11.41,23.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-05-18,,54,71,10.29,21.9,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-05-19,,49,61,12.3,30.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-05-20,,45,63,8.72,23.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-05-21,,48,69,9.4,23.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-05-22,,48,60,7.83,16.1,,,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-05-23,,45,73,11.86,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-24,,53,71,9.84,19.9,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-05-25,,50,76,8.05,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-26,,52,77,14.54,30.0,,,,,1.0,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-05-27,,59,78,11.41,25.1,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-05-28,,50,69,10.96,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-29,,46,77,10.07,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-30,,57,77,9.84,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-05-31,,61,68,12.08,19.9,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,,,,
USW00014765,2008-06-01,,58,84,9.4,21.0,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-06-02,,58,80,8.5,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-06-03,,56,85,10.07,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-06-04,,58,67,8.05,15.0,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-06-05,,57,62,11.86,21.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,
USW00014765,2008-06-06,,54,60,6.04,15.0,1.0,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-06-07,,56,85,5.82,12.1,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-06-08,,74,94,8.95,17.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2008-06-09,,74,97,8.72,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-06-10,,70,96,6.93,25.9,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-06-11,,69,87,9.62,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-06-12,,57,83,8.72,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-06-13,,56,80,7.38,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-06-14,,60,84,6.04,13.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-06-15,,58,68,6.49,14.1,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-06-16,,59,69,7.61,13.0,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-06-17,,59,79,8.05,19.9,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-06-18,,53,74,8.05,19.9,1.0,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-06-19,,57,73,6.71,17.9,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-06-20,,58,79,8.28,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-06-21,,63,84,7.61,16.1,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-06-22,,65,82,10.29,25.1,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-06-23,,68,76,6.71,14.1,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-06-24,,62,81,5.14,28.0,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-06-25,,62,83,7.83,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-06-26,,62,79,6.49,13.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-06-27,,65,84,5.82,14.1,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-06-28,,68,85,5.82,17.0,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-06-29,,70,92,9.62,21.0,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,
USW00014765,2008-06-30,,70,88,9.17,17.9,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,
USW00014765,2008-07-01,,68,87,8.5,17.0,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
USW00014765,2008-07-02,,68,83,7.61,21.9,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-07-03,,65,88,11.41,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-07-04,,65,74,5.59,16.1,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-07-05,,66,72,3.36,8.1,1.0,,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-07-06,,67,80,5.59,14.1,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-07-07,,69,87,8.05,17.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-07-08,,71,90,9.4,19.9,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-07-09,,71,90,10.29,23.0,1.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-07-10,,67,86,10.51,19.9,,,,,,,,1.0,,,,,1.0,,1.0,,,,,
USW00014765,2008-07-11,,62,84,6.49,15.0,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2008-07-12,,66,84,7.61,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-07-13,,69,82,11.86,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-07-14,,70,87,7.38,16.1,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-07-15,,65,88,6.49,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-07-16,,64,91,6.26,15.0,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-07-17,,67,93,5.82,14.1,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-07-18,,69,95,6.71,15.0,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-07-19,,72,96,7.61,21.9,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-07-20,,72,94,10.74,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-07-21,,71,90,7.83,19.9,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-07-22,,68,82,7.83,17.0,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-07-23,,67,78,8.05,32.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,
USW00014765,2008-07-24,,69,80,13.42,28.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,
USW00014765,2008-07-25,,67,85,4.03,13.0,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-07-26,,63,86,7.61,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-07-27,,64,78,8.5,21.0,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-07-28,,63,85,6.04,16.1,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-07-29,,68,87,7.83,17.0,,,,,,,,1.0,,,,,,,,,,,,
USW00014765,2008-07-30,,66,83,6.49,15.0,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-07-31,,70,83,7.83,17.9,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-08-01,,69,86,5.82,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-02,,68,84,5.14,16.1,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-08-03,,66,83,7.16,15.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-08-04,,65,84,8.95,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-05,,66,78,7.61,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-06,,64,69,7.61,17.9,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-08-07,,65,74,6.71,17.9,1.0,,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-08-08,,61,79,4.47,21.0,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-08-09,,58,77,4.7,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-10,,61,78,6.49,17.0,,,,,1.0,,,,,,,,,,,,,,,
USW00014765,2008-08-11,,65,72,9.17,16.1,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-08-12,,62,76,7.83,15.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-08-13,,60,79,5.82,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-14,,64,83,4.03,19.9,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,
USW00014765,2008-08-15,,64,77,5.59,16.1,1.0,,,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-08-16,,63,81,6.04,17.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-08-17,,62,83,9.62,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-18,,66,86,8.28,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-19,,59,82,10.51,21.9,,,,,,,1.0,1.0,,,,,,,1.0,,,,,
USW00014765,2008-08-20,,53,73,8.05,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-21,,55,77,4.92,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-22,,58,79,5.14,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-23,,57,76,4.47,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-24,,58,79,4.47,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-25,,63,83,8.95,21.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-08-26,,57,76,9.4,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-27,,55,78,6.04,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-28,,57,81,6.04,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-29,,56,79,4.03,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-08-30,,65,71,3.36,12.1,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-08-31,,64,82,9.62,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-01,,62,84,8.72,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-02,,63,81,8.28,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-03,,56,81,5.14,15.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-09-04,,64,87,6.93,16.1,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-09-05,,68,85,8.05,21.9,1.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
USW00014765,2008-09-06,,71,79,9.4,31.1,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-09-07,,63,80,10.51,25.9,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-09-08,,59,79,4.03,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-09,,61,77,8.28,28.0,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-09-10,,56,71,5.82,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-11,,50,71,2.91,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-12,,54,68,6.71,19.9,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-09-13,,64,73,2.01,10.1,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-09-14,,65,72,8.28,16.1,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-09-15,,62,83,12.3,25.1,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-09-16,,57,69,3.36,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-17,,54,71,2.91,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-18,,51,70,7.61,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-19,,47,63,9.17,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-20,,46,67,3.58,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-21,,49,77,3.58,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-22,,50,62,9.84,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-23,,48,67,6.49,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-24,,45,68,3.36,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-25,,46,67,9.84,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-09-26,,58,67,9.84,21.0,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-09-27,,64,71,4.03,13.0,1.0,1.0,,,1.0,,,,1.0,,,1.0,,,1.0,,,,,
USW00014765,2008-09-28,,66,71,2.46,10.1,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-09-29,,64,70,4.25,15.0,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-09-30,,61,67,3.58,13.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-10-01,,61,73,5.82,16.1,1.0,,,,,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-10-02,,47,65,7.61,23.0,1.0,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-10-03,,45,66,9.62,28.0,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-10-04,,42,63,6.71,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-05,,42,54,1.12,6.9,1.0,1.0,,,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,,
USW00014765,2008-10-06,,44,61,7.61,17.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-10-07,,42,65,6.26,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-08,,39,69,5.14,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-09,,58,73,9.62,19.9,1.0,,,,1.0,,,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-10-10,,50,71,6.04,15.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-11,,46,69,4.7,13.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-12,,46,68,4.92,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-13,,50,70,6.04,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-14,,51,64,6.93,17.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-15,,52,68,4.7,15.0,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-10-16,,52,70,7.61,21.9,1.0,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,
USW00014765,2008-10-17,,45,60,8.28,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-18,,40,55,10.51,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-19,,40,51,16.11,28.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-20,,37,59,8.5,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-21,,32,63,4.7,17.9,,,,,1.0,,,,,,,,,,1.0,,,,,
USW00014765,2008-10-22,,40,47,13.42,23.0,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,
USW00014765,2008-10-23,,32,50,8.95,17.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-24,,31,60,4.03,12.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-25,,42,64,11.63,28.0,1.0,,1.0,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-10-26,,44,66,7.83,30.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-10-27,,41,64,3.13,10.1,1.0,,,,,,,,,,,1.0,,,,,,,,
USW00014765,2008-10-28,,38,51,13.42,25.1,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-10-29,,32,47,13.65,23.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-30,,30,48,8.5,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-10-31,,29,63,8.5,16.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-01,,40,64,6.26,15.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-02,,29,47,7.38,21.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-03,,26,55,2.68,10.1,1.0,,,,,,,,,,,1.0,,,,,,,1.0,
USW00014765,2008-11-04,,37,60,2.46,13.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,
USW00014765,2008-11-05,,48,66,5.82,17.9,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-11-06,,55,59,12.53,21.9,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-11-07,,55,61,5.82,14.1,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-11-08,,56,60,6.49,16.1,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,
USW00014765,2008-11-09,,43,59,8.28,19.9,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-11-10,,37,53,7.16,16.1,,,,,,,,,,,,,,,1.0,,,,,
USW00014765,2008-11-11,,34,50,8.5,19.9,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-12,,32,48,1.34,10.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-13,,34,55,4.47,14.1,1.0,,,,1.0,,,,,,,1.0,1.0,,1.0,,,,,
USW00014765,2008-11-14,,51,61,4.03,13.0,1.0,1.0,,,1.0,,,,1.0,,,,1.0,,1.0,,,,,
USW00014765,2008-11-15,,57,68,13.87,36.9,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,,,
USW00014765,2008-11-16,,41,67,14.32,28.0,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,
USW00014765,2008-11-17,,33,48,6.93,14.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-18,,27,41,12.53,25.1,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-19,,23,34,12.08,23.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-20,,21,36,6.26,21.0,,,,,,,,,,,,,,,,,,,,
USW00014765,2008-11-21,,21,36,6.26,17.9,,,,,,,,,,,,,,,,,,,,
