,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender
6481,12 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),486,2,1972,Male
6482,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),323,Broadway at Kearny,4761,2,1989,Female
6483,19 minutes,16,Steuart St at Market St,31,Raymond Kimbell Playground,5238,1,1979,Male
6484,2 minutes,30,San Francisco Caltrain (Townsend St at 4th St),66,3rd St at Townsend St,4456,3,1982,Male
6485,11 minutes,3,Powell St BART Station (Market St at 4th St),26,1st St at Folsom St,2227,2,1973,Female
6486,24 minutes,22,Howard St at Beale St,139,Garfield Square (25th St at Harrison St),1884,1,1988,Male
6487,6 minutes,3,Powell St BART Station (Market St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),472,2,1993,Female
6488,14 minutes,16,Steuart St at Market St,364,China Basin St at 3rd St,5527,1,1988,Male
6489,2 minutes,16,Steuart St at Market St,23,The Embarcadero at Steuart St,2238,3,1993,Male
6490,10 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5487,2,1986,Male
6491,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5398,2,1971,Male
6492,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),77,11th St at Natoma St,5463,1,1989,Male
6493,19 minutes,16,Steuart St at Market St,102,Irwin St at 8th St,3595,2,1974,Female
6494,82 minutes,3,Powell St BART Station (Market St at 4th St),26,1st St at Folsom St,5234,1,1980,Female
6495,82 minutes,3,Powell St BART Station (Market St at 4th St),26,1st St at Folsom St,5550,2,1995,Male
6496,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),4571,1,1977,Male
6497,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),109,17th St at Valencia St,5462,1,1991,Male
6498,10 minutes,22,Howard St at Beale St,4,Cyril Magnin St at Ellis St,2436,2,1984,Male
6499,12 minutes,22,Howard St at Beale St,92,Mission Bay Kids Park,218,3,1993,Male
6500,8 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5325,1,1994,Male
6501,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5566,1,1985,Female
6502,11 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5305,2,1985,Male
6503,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),4748,2,1985,Male
6504,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5315,1,1999,Female
6505,11 minutes,16,Steuart St at Market St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4944,2,1966,Male
6506,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),26,1st St at Folsom St,4940,3,1997,Male
6507,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),114,Rhode Island St at 17th St,6235,2,1986,Male
6508,14 minutes,22,Howard St at Beale St,345,Hubbell St at 16th St,4982,2,1989,Male
6509,17 minutes,81,Berry St at 4th St,324,Union Square (Powell St at Post St),4602,2,1983,Male
6510,16 minutes,21,Montgomery St BART Station (Market St at 2nd St),53,Grove St at Divisadero,4998,2,1985,Male
6511,13 minutes,22,Howard St at Beale St,371,Lombard St at Columbus Ave,5216,3,1992,Male
6512,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),4955,2,1977,Male
6513,20 minutes,22,Howard St at Beale St,120,Mission Dolores Park,5472,2,1980,Female
6514,14 minutes,21,Montgomery St BART Station (Market St at 2nd St),76,McCoppin St at Valencia St,4997,2,1987,Female
6515,15 minutes,21,Montgomery St BART Station (Market St at 2nd St),76,McCoppin St at Valencia St,4743,2,1986,Male
6516,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),371,Lombard St at Columbus Ave,4803,2,1992,Other
6517,7 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,5564,3,1985,Male
6518,4 minutes,3,Powell St BART Station (Market St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),1494,2,1981,Male
6519,12 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,2619,3,1983,Male
6520,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),114,Rhode Island St at 17th St,5323,2,1973,Male
6521,11 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),364,China Basin St at 3rd St,5280,3,1984,Male
6522,18 minutes,30,San Francisco Caltrain (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),5468,2,1955,Male
6523,10 minutes,81,Berry St at 4th St,5,Powell St BART Station (Market St at 5th St),4800,3,1978,Male
6524,30 minutes,16,Steuart St at Market St,129,Harrison St at 20th St,4831,3,1989,Male
6525,3 minutes,81,Berry St at 4th St,50,2nd St at Townsend St,5038,2,1988,Male
6526,14 minutes,16,Steuart St at Market St,126,Esprit Park,5539,2,1979,Male
6527,8 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4770,2,1982,Female
6528,6 minutes,22,Howard St at Beale St,66,3rd St at Townsend St,4797,2,1980,Male
6529,5 minutes,81,Berry St at 4th St,104,4th St at 16th St,3242,1,1980,Male
6530,4 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),10,Washington St at Kearny St,5333,3,1982,Male
6531,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),28,The Embarcadero at Bryant St,4936,3,1980,Male
6532,13 minutes,16,Steuart St at Market St,89,Division St at Potrero Ave,5555,2,1989,Male
6533,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),107,17th St at Dolores St,5057,3,1981,Male
6534,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),324,Union Square (Powell St at Post St),5353,3,1994,Female
6535,5 minutes,5,Powell St BART Station (Market St at 5th St),41,Golden Gate Ave at Polk St,5006,2,1995,Male
6536,7 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,5460,2,1992,Female
6537,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4647,2,2000,Female
6538,20 minutes,16,Steuart St at Market St,130,22nd St Caltrain Station,1848,1,1952,Male
6539,17 minutes,5,Powell St BART Station (Market St at 5th St),136,23rd St at San Bruno Ave,4757,3,1973,Male
6540,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,5009,2,1972,Male
6541,13 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4746,2,1958,Male
6542,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4713,2,1974,Male
6543,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,5345,2,1992,Male
6544,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),27,Beale St at Harrison St,5307,2,1965,Male
6545,10 minutes,22,Howard St at Beale St,92,Mission Bay Kids Park,3079,1,1991,Female
6546,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4954,3,2000,Male
6547,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),4743,2,1988,Male
6548,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),343,Bryant St at 2nd St,4986,3,1973,Male
6549,16 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4803,2,1976,Female
6550,6 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),4813,2,1987,Male
6551,5 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,4450,2,1985,Male
6552,7 minutes,22,Howard St at Beale St,66,3rd St at Townsend St,4805,2,1961,Male
6553,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),41,Golden Gate Ave at Polk St,4734,3,1984,Female
6554,10 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5574,3,1987,Male
6555,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),59,S Van Ness Ave at Market St,5157,2,1992,Female
6556,9 minutes,16,Steuart St at Market St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4933,1,1985,Male
6557,11 minutes,16,Steuart St at Market St,126,Esprit Park,5235,2,1971,Male
6558,20 minutes,21,Montgomery St BART Station (Market St at 2nd St),105,16th St at Prosper St,5019,1,1971,Male
6559,3 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),9,Broadway at Battery St,5515,1,1975,Male
6560,22 minutes,3,Powell St BART Station (Market St at 4th St),142,Guerrero Park,5213,2,1993,Male
6561,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5564,1,1983,Other
6562,19 minutes,16,Steuart St at Market St,75,Market St at Franklin St,4979,2,1958,Male
6563,8 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5464,3,1965,Male
6564,17 minutes,22,Howard St at Beale St,355,23rd St at Tennessee St,4756,3,1986,Male
6565,5 minutes,81,Berry St at 4th St,47,4th St at Harrison St,5159,2,1994,Male
6566,8 minutes,3,Powell St BART Station (Market St at 4th St),78,Folsom St at 9th St,5012,2,1982,Male
6567,18 minutes,5,Powell St BART Station (Market St at 5th St),5,Powell St BART Station (Market St at 5th St),5141,3,1990,Male
6568,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,3040,2,1968,Female
6569,14 minutes,16,Steuart St at Market St,371,Lombard St at Columbus Ave,5552,2,1982,Male
6570,21 minutes,81,Berry St at 4th St,81,Berry St at 4th St,5325,2,1990,Female
6571,8 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,5477,2,1989,Male
6572,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),368,Myrtle St at Polk St,5224,2,1992,Male
6573,17 minutes,5,Powell St BART Station (Market St at 5th St),109,17th St at Valencia St,1423,3,1989,Male
6574,3 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,5425,3,1990,Male
6575,21 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5341,2,1955,Male
6576,6 minutes,22,Howard St at Beale St,324,Union Square (Powell St at Post St),5523,1,1986,Male
6577,59 minutes,21,Montgomery St BART Station (Market St at 2nd St),21,Montgomery St BART Station (Market St at 2nd St),2017,2,1981,Male
6578,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),75,Market St at Franklin St,4770,1,1985,Male
6579,4 minutes,22,Howard St at Beale St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),4931,2,1984,Male
6580,4 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,4802,1,1968,Male
6581,6 minutes,22,Howard St at Beale St,349,Howard St at Mary St,4799,1,1966,Male
6582,13 minutes,3,Powell St BART Station (Market St at 4th St),123,Folsom St at 19th St,5182,3,1980,Female
6583,8 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,4557,2,1998,Male
6584,7 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4965,3,1991,Female
6585,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),64,5th St at Brannan St,4390,1,1967,Male
6586,9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,4958,2,1984,Male
6587,1 minutes,16,Steuart St at Market St,23,The Embarcadero at Steuart St,5328,2,1988,Male
6588,11 minutes,5,Powell St BART Station (Market St at 5th St),73,Pierce St at Haight St,4614,2,1988,Male
6589,2 minutes,21,Montgomery St BART Station (Market St at 2nd St),16,Steuart St at Market St,4979,3,1988,Male
6590,10 minutes,3,Powell St BART Station (Market St at 4th St),364,China Basin St at 3rd St,4575,1,1980,Male
6591,8 minutes,5,Powell St BART Station (Market St at 5th St),88,11th St at Bryant St,5337,2,1983,Male
6592,11 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4656,1,1961,Male
6593,13 minutes,16,Steuart St at Market St,58,Market St at 10th St,5333,1,1998,Male
6594,50 minutes,5,Powell St BART Station (Market St at 5th St),31,Raymond Kimbell Playground,4654,2,1999,Male
6595,7 minutes,16,Steuart St at Market St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4928,1,1983,Male
6596,12 minutes,21,Montgomery St BART Station (Market St at 2nd St),86,Market St at Dolores St,5441,2,1986,Female
6597,6 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5364,2,1995,Male
6598,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),41,Golden Gate Ave at Polk St,5477,1,1980,Male
6599,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),3,Powell St BART Station (Market St at 4th St),4802,2,1995,Female
6600,2 minutes,22,Howard St at Beale St,20,Mechanics Monument Plaza (Market St at Bush St),4653,3,1988,Male
6601,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,5529,2,1981,Male
6602,20 minutes,3,Powell St BART Station (Market St at 4th St),145,29th St at Church St,4902,2,1984,Female
6603,58 minutes,5,Powell St BART Station (Market St at 5th St),77,11th St at Natoma St,5114,2,1989,Male
6604,6 minutes,3,Powell St BART Station (Market St at 4th St),321,5th St at Folsom,4329,2,1975,Male
6605,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5082,1,1977,Male
6606,11 minutes,22,Howard St at Beale St,4,Cyril Magnin St at Ellis St,4843,1,1962,Male
6607,5 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,4926,1,1983,Female
6608,7 minutes,16,Steuart St at Market St,324,Union Square (Powell St at Post St),4929,1,1980,Male
6609,13 minutes,21,Montgomery St BART Station (Market St at 2nd St),368,Myrtle St at Polk St,5242,3,1987,Male
6610,8 minutes,5,Powell St BART Station (Market St at 5th St),14,Clay St at Battery St,4637,2,1987,Male
6611,4 minutes,81,Berry St at 4th St,321,5th St at Folsom,5467,2,2000,Male
6612,10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),364,China Basin St at 3rd St,4773,2,1970,Female
6613,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,4706,2,1977,Male
6614,7 minutes,3,Powell St BART Station (Market St at 4th St),43,San Francisco Public Library (Grove St at Hyde St),4315,3,1974,Male
6615,10 minutes,16,Steuart St at Market St,3,Powell St BART Station (Market St at 4th St),4575,3,1983,Male
6616,5 minutes,3,Powell St BART Station (Market St at 4th St),10,Washington St at Kearny St,4984,1,1994,Male
6617,10 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5545,2,1992,Male
6618,7 minutes,3,Powell St BART Station (Market St at 4th St),75,Market St at Franklin St,5550,2,1981,Male
6619,5 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5468,3,1981,Male
6620,14 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,3711,2,1981,Female
6621,4 minutes,3,Powell St BART Station (Market St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),3364,2,1985,Female
6622,15 minutes,5,Powell St BART Station (Market St at 5th St),381,20th St at Dolores St,5054,3,1980,Male
6623,9 minutes,5,Powell St BART Station (Market St at 5th St),88,11th St at Bryant St,4729,2,1983,Male
6624,14 minutes,3,Powell St BART Station (Market St at 4th St),6,The Embarcadero at Sansome St,5492,2,1989,Female
6625,5 minutes,22,Howard St at Beale St,19,Post St at Kearny St,5294,3,1988,Male
6626,13 minutes,22,Howard St at Beale St,81,Berry St at 4th St,5564,2,1983,Other
6627,7 minutes,16,Steuart St at Market St,324,Union Square (Powell St at Post St),4799,2,1988,Male
6628,2 minutes,16,Steuart St at Market St,20,Mechanics Monument Plaza (Market St at Bush St),5518,1,1998,Male
6629,11 minutes,3,Powell St BART Station (Market St at 4th St),50,2nd St at Townsend St,133,1,1965,Female
6630,21 minutes,3,Powell St BART Station (Market St at 4th St),130,22nd St Caltrain Station,4657,2,1982,Male
6631,10 minutes,3,Powell St BART Station (Market St at 4th St),74,Laguna St at Hayes St,4908,2,1975,Male
6632,2 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,5357,2,1991,Male
6633,24 minutes,5,Powell St BART Station (Market St at 5th St),369,Hyde St at Post St,5045,2,1993,Female
6634,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),15,San Francisco Ferry Building (Harry Bridges Plaza),5515,2,1990,Male
6635,6 minutes,81,Berry St at 4th St,37,2nd St at Folsom St,4967,1,1992,Female
6636,2 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),64,5th St at Brannan St,5125,2,1950,Male
6637,11 minutes,3,Powell St BART Station (Market St at 4th St),66,3rd St at Townsend St,4959,3,1994,Female
6638,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),14,Clay St at Battery St,3071,3,1948,Male
6639,16 minutes,3,Powell St BART Station (Market St at 4th St),80,Townsend St at 5th St,5337,1,1985,Male
6640,13 minutes,81,Berry St at 4th St,24,Spear St at Folsom St,5380,2,1993,Female
6641,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,4988,2,1996,Male
6642,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4827,2,1982,Male
6643,6 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,4653,2,1982,Male
6644,11 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,5409,3,1994,Male
6645,11 minutes,16,Steuart St at Market St,92,Mission Bay Kids Park,5237,2,1968,Male
6646,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),14,Clay St at Battery St,5388,2,1993,Male
6647,22 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),4329,3,1983,Male
